OUT ID	s01	s02	s03	s04	s05	s06	s07	s08	s09	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	sum1	sum2	phylum	class	order	family	genus	specie
OTU1144	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	10	8	 Acidobacteria	 Acidobacteria	 Acidobacteriales	 Acidobacteriaceae (Subgroup 1)	 uncultured	 uncultured bacterium
OTU3080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	10	8	 Acidobacteria	 Acidobacteria	 Acidobacteriales	 Acidobacteriaceae (Subgroup 1)	 uncultured	 uncultured bacterium
OTU4777	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	10	8	 Acidobacteria	 Acidobacteria	 Subgroup 10	 Sva0725	 norank	 norank
OTU4356	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	10	8	 Acidobacteria	 Acidobacteria	 Subgroup 25	 norank	 norank	 norank
OTU8658	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	10	8	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured Acidobacteria bacterium
OTU7956	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	10	8	 Acidobacteria	 Acidobacteria	 Subgroup 4	 Unknown Family	 Blastocatella	 uncultured bacterium
OTU491	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	11	8	 Acidobacteria	 Acidobacteria	 Subgroup 13	 norank	 norank	 norank
OTU4731	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	11	8	 Acidobacteria	 Acidobacteria	 Acidobacteriales	 Acidobacteriaceae (Subgroup 1)	 Acidobacterium	 uncultured bacterium
OTU3950	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	8	 Acidobacteria	 Acidobacteria	 Subgroup 3	 AKIW659	 norank	 norank
OTU7401	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	11	8	 Acidobacteria	 Acidobacteria	 Subgroup 3	 AKIW659	 norank	 norank
OTU7431	0	0	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	11	8	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Candidatus Solibacter	Unclassified
OTU5226	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	11	8	 Acidobacteria	 Acidobacteria	 Subgroup 4	 11-24	 norank	 norank
OTU8080	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	11	8	 Acidobacteria	 Acidobacteria	 Subgroup 4	 11-24	 norank	 norank
OTU5498	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	11	8	 Acidobacteria	 Acidobacteria	 Subgroup 5	 norank	 norank	 norank
OTU2403	0	0	1	0	2	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	11	8	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU4652	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	11	8	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU7130	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	12	9	 Acidobacteria	 Acidobacteria	 norank	 norank	 norank	 norank
OTU6735	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	12	9	 Acidobacteria	 Acidobacteria	 Subgroup 10	 ABS-19	 norank	 norank
OTU5803	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	12	9	 Acidobacteria	 Acidobacteria	 Subgroup 15	 norank	 norank	 norank
OTU4604	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	9	 Acidobacteria	 Acidobacteria	 Subgroup 25	 norank	 norank	 norank
OTU7642	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	12	9	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured bacterium
OTU766	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	Unclassified
OTU4296	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	12	9	 Acidobacteria	 Acidobacteria	 Subgroup 4	 11-24	 norank	 norank
OTU749	2	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	12	9	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU8263	0	0	1	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	12	9	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU7201	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	3	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	13	9	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured Acidobacteria bacterium
OTU6085	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	3	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	13	9	 Acidobacteria	 Acidobacteria	 Acidobacteriales	 Acidobacteriaceae (Subgroup 1)	 uncultured	 uncultured Acidobacteria bacterium
OTU2477	0	0	0	1	0	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	13	9	 Acidobacteria	 Acidobacteria	 Acidobacteriales	 Acidobacteriaceae (Subgroup 1)	 uncultured	Unclassified
OTU4969	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	0	13	9	 Acidobacteria	 Acidobacteria	 Subgroup 17	 norank	 norank	 norank
OTU7116	0	0	1	0	0	0	0	2	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	9	 Acidobacteria	 Acidobacteria	 Subgroup 18	 norank	 norank	 norank
OTU2001	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	13	9	 Acidobacteria	 Acidobacteria	 Subgroup 2	 norank	 norank	 norank
OTU1810	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	13	9	 Acidobacteria	 Acidobacteria	 Subgroup 25	 norank	 norank	 norank
OTU7045	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	9	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured Acidobacteria bacterium
OTU103	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	9	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	Unclassified
OTU5227	0	0	0	0	1	0	0	0	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	13	9	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Candidatus Solibacter	 uncultured bacterium
OTU1280	0	0	2	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	9	 Acidobacteria	 Acidobacteria	 Subgroup 4	 Unknown Family	 Blastocatella	 uncultured bacterium
OTU3014	0	0	0	2	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	13	9	 Acidobacteria	 Acidobacteria	 Subgroup 4	 Unknown Family	 Blastocatella	 uncultured bacterium
OTU8304	0	0	2	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	14	9	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU5024	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	14	10	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Candidatus Solibacter	Unclassified
OTU8158	0	0	2	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	14	10	 Acidobacteria	 Acidobacteria	 Subgroup 7	 norank	 norank	 norank
OTU6052	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	2	0	0	14	10	 Acidobacteria	 Acidobacteria	 Subgroup 10	 ABS-19	 norank	 norank
OTU5253	0	0	0	0	1	0	0	0	0	1	0	1	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	14	10	 Acidobacteria	 Acidobacteria	 Subgroup 11	 norank	 norank	 norank
OTU6028	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	14	10	 Acidobacteria	 Acidobacteria	 Subgroup 25	 norank	 norank	 norank
OTU8475	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	14	10	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured bacterium
OTU6734	0	0	0	0	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	14	10	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU4578	0	1	2	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	15	10	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU6252	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	10	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU7516	1	0	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	15	11	 Acidobacteria	 Acidobacteria	 Acidobacteriales	 Acidobacteriaceae (Subgroup 1)	 uncultured	 uncultured bacterium
OTU5976	0	1	1	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	11	 Acidobacteria	 Acidobacteria	 Subgroup 3	 AKIW659	 norank	 norank
OTU6274	0	1	0	2	1	0	0	1	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	11	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured bacterium
OTU2020	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	2	0	1	0	0	0	0	1	0	0	0	15	11	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	Unclassified
OTU8075	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	15	11	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU6962	0	1	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	16	11	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured bacterium
OTU5366	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	16	11	 Acidobacteria	 Acidobacteria	 Subgroup 10	 ABS-19	 norank	 norank
OTU537	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	16	11	 Acidobacteria	 Acidobacteria	 Subgroup 3	 AKIW659	 norank	 norank
OTU8379	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	16	11	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	Unclassified
OTU624	0	0	0	0	1	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	16	11	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Candidatus Solibacter	Unclassified
OTU4158	0	0	1	0	0	0	1	2	0	0	1	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	16	11	 Acidobacteria	 Acidobacteria	 Subgroup 4	 11-24	 norank	 norank
OTU6558	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	17	11	 Acidobacteria	 Acidobacteria	 Subgroup 3	 SJA-149	 norank	 norank
OTU2417	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	1	18	12	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured bacterium
OTU2868	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	2	1	1	0	1	0	0	0	0	18	12	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured bacterium
OTU5564	0	0	2	0	1	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	18	12	 Acidobacteria	 Acidobacteria	 Subgroup 4	 11-24	 norank	 norank
OTU5526	0	0	1	2	1	0	0	0	1	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	18	12	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU7838	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	19	12	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU6895	0	0	0	1	0	1	0	1	1	0	0	3	0	0	2	0	0	0	1	0	0	0	2	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13	 Acidobacteria	 Acidobacteria	 Acidobacteriales	 Acidobacteriaceae (Subgroup 1)	 Granulicella	 uncultured bacterium
OTU2219	0	0	0	2	0	0	1	0	0	0	0	0	4	2	2	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	19	13	 Acidobacteria	 Acidobacteria	 Subgroup 10	 ABS-19	 norank	 norank
OTU1667	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0	2	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	19	13	 Acidobacteria	 Acidobacteria	 Subgroup 15	 norank	 norank	 norank
OTU7926	0	0	1	0	0	5	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	19	13	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured Acidobacteria bacterium
OTU3859	0	0	0	2	0	0	0	2	0	0	0	0	0	1	1	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	19	13	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU3497	0	1	2	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	1	0	0	1	1	0	0	20	13	 Acidobacteria	 Acidobacteria	 Subgroup 4	 RB41	 norank	 norank
OTU8436	0	1	0	4	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	2	2	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	13	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Candidatus Solibacter	 uncultured bacterium
OTU6044	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	4	0	0	0	1	0	1	1	0	0	0	0	1	1	0	1	2	0	0	0	0	20	13	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU5393	0	1	0	0	0	1	1	1	0	0	1	1	2	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	21	13	 Acidobacteria	 Acidobacteria	 Subgroup 5	 norank	 norank	 norank
OTU4560	0	2	0	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	0	1	0	2	1	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	14	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured bacterium
OTU2244	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	1	0	0	0	0	2	0	0	1	0	1	0	1	2	0	21	14	 Acidobacteria	 Acidobacteria	 Subgroup 2	 norank	 norank	 norank
OTU1849	0	1	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	2	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	1	0	0	1	0	21	14	 Acidobacteria	 Acidobacteria	 Subgroup 4	 DS-100	 norank	 norank
OTU477	0	1	2	1	1	0	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	21	14	 Acidobacteria	 Acidobacteria	 Subgroup 4	 RB41	 norank	 norank
OTU5057	1	1	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	1	1	1	0	0	0	0	0	0	4	0	21	14	 Acidobacteria	 Acidobacteria	 Subgroup 7	 norank	 norank	 norank
OTU4913	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	22	14	 Acidobacteria	 Acidobacteria	 Subgroup 10	 ABS-19	 norank	 norank
OTU6793	0	0	1	1	0	0	0	0	0	0	3	2	0	0	0	1	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	22	14	 Acidobacteria	 Acidobacteria	 Subgroup 3	 SJA-149	 norank	 norank
OTU1910	0	1	0	1	12	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	22	14	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured bacterium
OTU6944	0	0	0	0	3	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	1	2	0	0	2	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	22	14	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured bacterium
OTU770	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	4	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	0	22	14	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	Unclassified
OTU7505	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	1	1	0	1	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	2	0	0	0	1	0	0	1	0	1	22	15	 Acidobacteria	 Acidobacteria	 Subgroup 6	 norank	 norank	 norank
OTU8206	0	0	3	2	0	0	0	0	0	1	0	0	4	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	1	23	15	 Acidobacteria	 Acidobacteria	 Subgroup 17	 norank	 norank	 norank
OTU6977	0	1	0	0	2	1	0	0	1	0	0	0	0	2	0	0	1	0	1	0	0	0	3	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	23	15	 Acidobacteria	 Acidobacteria	 Subgroup 3	 Unknown Family	 Bryobacter	 uncultured bacterium
